"Date","daily_AirTemp_C","daily_RH_percent","daily_Rain_Total_mm","daily_WindSpeed_Average_m_s","daily_WindDir_degrees","daily_ShortwaveRadiationDown_Average_W_m2","daily_InfraredRadiationDown_Average_W_m2","daily_PAR_Average_umol_s_m2"
2021-06-03,21.4447152777778,80.7699097222222,0,1.42850555555556,185.36920625,13.15006875,446.117403275995,414.707859699356
2021-06-04,21.9382430555556,70.2226944444444,0,1.91318888888889,196.9497,19.8530486111111,446.441334756918,574.624343144293
2021-06-05,23.4501805555556,61.1304652777778,0,2.00719722222222,202.492413194444,19.2577229166667,451.638936900882,608.684387258411
2021-06-06,24.6271875,73.4759236111111,0,1.27790416666667,182.197271527778,16.87438125,454.331123616064,547.162025053686
2021-06-07,23.3172847222222,91.7567777777778,0,1.15284236111111,170.724139583333,14.5362861111111,451.736690224729,380.413835831549
2021-06-08,22.8949375,88.1477847222222,0,1.55547569444444,199.809822916667,17.4124069444444,451.460480416808,525.11342519685
2021-06-09,23.3021111111111,89.8775763888889,0,1.37975069444444,150.432040277778,12.7930118055556,438.295916443236,367.986539614561
2021-06-10,22.6634583333333,95.9640347222222,0,0.908067361111111,180.003781944444,11.95956875,457.221641492812,316.225385386819
2021-06-11,22.4925625,94.8225208333333,0,1.12433333333333,200.924860416667,10.0350506944444,457.077781482422,268.18023028169
2021-06-12,21.2758819444444,92.9440902777778,0.762,1.38693888888889,215.752578472222,14.9328840277778,454.333055555556,355.15509390681
2021-06-13,21.3421875,90.671625,1.778,1.72474375,202.739360416667,17.6737138888889,451.859559709079,405.111834027778
2021-06-14,22.9506458333333,78.7218472222222,1.778,1.60540486111111,187.789356944444,20.0475729166667,454.268758054378,566.429989200864
2021-06-15,22.0953230444444,63.0579652777778,1.016,2.82166527777778,206.000088888889,18.9898798611111,451.598125,523.609277498203
2021-06-16,19.6329513888889,50.2454236111111,0,2.53058402777778,209.560343055556,22.8583965277778,442.786944444444,628.113369784173
2021-06-17,19.1964375,53.9645625,0,2.65271666666667,272.428445833333,21.8545819444444,444.666287725152,625.680025216138
2021-06-18,21.7326413888889,68.9312708333333,0,1.40850972222222,203.792834027778,19.0337430555556,447.038372048864,587.552719109195
2021-06-19,25.2645794944444,61.9032152777778,0,1.69037777777778,155.079511111111,15.1817631944444,462.897594357637,502.556194404591
2021-06-20,24.1048680555556,83.19025,0,1.04153958333333,181.171419444444,15.7810069444444,461.468712519774,413.227944564435
2021-06-21,26.4209583333333,73.3435763888889,0.762,1.87305833333333,172.885211111111,16.5712444444444,468.388087837582,528.551920373027
2021-06-22,21.0830625,79.0332847222222,12.192,2.45411944444444,172.07906875,15.2350583333333,449.240555555556,319.489538904899
2021-06-23,17.6365138888889,70.5457708333333,0,1.58263402777778,218.553502083333,19.3447423611111,438.577222222222,473.611971902017
2021-06-24,18.2706666666667,69.523875,0,1.19158125,200.159622916667,17.0117972222222,438.443472222222,421.252806195965
2021-06-25,20.0533819444444,70.5572222222222,0,1.21789513888889,153.303142361111,19.5927555555556,441.349222773356,608.105691919192
2021-06-26,23.6738263888889,76.3438055555556,0,1.18096944444444,170.385978472222,18.8727270833333,449.084438694745,528.104978417266
2021-06-27,24.4575699555556,88.6853611111111,14.732,1.36348888888889,186.317945833333,12.5849444444444,453.420601687361,417.902007220217
2021-06-28,25.0066815822346,83.9332199861207,0.254,1.05206523247745,168.944749479528,17.3727397640527,457.897909488987,496.627232876712
2021-06-29,24.6082291666667,81.2272569444444,0,1.38167430555556,191.134309722222,18.9189659722222,459.779508363795,568.352459205776
2021-06-30,25.8329166666667,75.828375,0,1.46136805555556,176.426902083333,16.2639770833333,462.464707096337,529.155003551136
2021-07-01,24.0958525,86.3312152777778,16.764,1.58756944444444,135.206030555556,9.62327847222222,463.299101296026,303.621510424155
2021-07-02,22.4577721166667,74.3896875,7.62,1.80608472222222,157.895679861111,16.2004583333333,453.825972222222,377.360082853026
2021-07-03,20.7527916666667,62.4274930555556,0,3.04031736111111,224.925074305556,19.8121291666667,446.765208333333,552.617547619048
2021-07-04,22.5116268333333,69.4288472222222,0,1.71452430555556,186.932165972222,17.4028326388889,450.947022936194,560.663211510791
2021-07-05,24.5108050611111,76.8751597222222,0,1.67740625,270.195099305556,16.3122395833333,451.994238629002,552.944024478042
2021-07-06,25.8003075277778,73.1064375,0,1.37694097222222,222.730823611111,15.6530840277778,462.92986571114,567.183807913669
2021-07-07,25.4712943055556,72.2753263888889,0,1.60691666666667,189.721777777778,10.9833138888889,460.245902074246,445.2443490701
2021-07-08,23.2594540111111,92.0492361111111,1.524,1.62357430555556,249.099852777778,8.12475,454.557682419353,232.027644140906
2021-07-09,24.3857839333333,79.9616875,0,1.97543194444444,149.170890277778,12.7215680555556,457.648761925029,386.989632829374
2021-07-10,23.6968773055556,81.1879861111111,2.286,1.8495,197.163497222222,12.3880263888889,457.791297847974,507.746804301075
2021-07-11,24.6070655166667,86.4091458333333,0.254,1.46456944444444,177.410197916667,13.8671909722222,463.526299639913,536.379007896626
2021-07-12,25.5298401388889,80.0526805555556,0,1.23875277777778,171.383806944444,11.2912958333333,469.639166666667,438.532180316092
2021-07-13,25.1505790277778,77.5402390998593,0,1.72089375,188.036236111111,14.3725166666667,466.489102048281,538.424861051116
2021-07-14,24.4224376833333,82.5863475177305,5.588,1.56237152777778,179.827819444444,12.2299166666667,464.012636056619,459.365453697057
2021-07-15,24.7792469888889,83.9123333333333,0.508,1.45910277777778,183.513720138889,12.1433597222222,462.498310284953,467.735165710186
2021-07-16,25.4260525722222,77.7808125,0,1.53205833333333,185.723944444444,10.5200138888889,463.017401100738,447.830540114613
2021-07-17,25.4101645944444,84.1134722222222,7.366,1.78663055555556,190.092183333333,10.2308493055556,462.58233564528,382.62248172043
2021-07-18,24.9067152777778,74.1041527777778,0,2.09675555555556,164.182324305556,12.5876083333333,467.051843132361,477.623955903272
2021-07-19,23.1541823277778,83.3257708333333,0.254,1.22517986111111,194.462690972222,13.3138833333333,464.971319444444,425.417476735863
2021-07-20,23.2468247222222,82.6533958333333,0,1.72088472222222,243.829751388889,10.8767020833333,461.295208333333,362.508953604568
2021-07-21,25.4507335388889,64.5807708333333,0,2.16283055555556,164.399664583333,13.7578576388889,466.691528967148,471.681764117227
2021-07-22,23.3589592444444,68.9117291666667,0,1.60856458333333,222.401280555556,14.4484597222222,462.347777777778,462.336668817204
2021-07-23,23.1888790166667,77.3215763888889,0,1.27131944444444,239.325282638889,14.0624229166667,460.945138888889,438.500791130186
2021-07-24,24.5672911833333,83.1665555555556,5.08,1.54781180555556,203.497693055556,12.2572652777778,465.265763888889,475.483335223246
2021-07-25,24.7561001833333,89.7338793103448,1.778,0.979123611111111,174.876723611111,10.6238611111111,468.489691499924,402.753320943531
2021-07-26,24.4987119055556,88.0181487603306,36.83,1.73153333333333,207.285015972222,9.96654444444444,469.428125,366.519478883321
2021-07-27,24.7511639277778,78.5903816046967,0,1.67034722222222,262.666404166667,13.2822784722222,464.067961389122,502.936036532951
2021-07-28,25.1921527777778,76.5273402777778,0,1.94992777777778,267.031148611111,14.6426354166667,464.125148172485,527.37037874465
2021-07-29,25.4686805555556,77.0485555555556,0,1.62348958333333,223.5196375,11.4757298611111,464.982778398456,451.300445706175
2021-07-30,26.9666458333333,59.4477916666667,0,2.34514513888889,190.637331944444,15.4792381944444,470.033180090943,529.294399141631
2021-07-31,23.8817171944444,73.2503333333333,0.762,1.29796111111111,209.818629861111,12.29218125,468.095347222222,428.109959774171
2021-08-01,23.5078834611111,78.8586041666667,0,1.93554583333333,222.852666666667,12.8709486111111,461.877222222222,393.788405270655
2021-08-02,22.9906367944444,63.0173819444444,0,1.91505,192.879774305556,14.8174145833333,462.093819444444,520.667184921764
2021-08-03,21.8119375,71.4634652777778,0,0.967889583333333,167.847227083333,12.7323479166667,457.190347222222,385.618614346591
2021-08-04,21.4969097222222,70.9598888888889,0,1.42524930555556,193.957618055556,16.2649326388889,454.417609457759,540.000419858156
2021-08-05,22.2377847222222,73.3666597222222,0,1.35616805555556,243.888144444444,14.9316076388889,451.064513309301,524.03169694819
2021-08-06,23.2228471666667,72.8909513888889,0,1.43388333333333,190.278227083333,13.7840777777778,452.598276531601,492.593725212465
2021-08-07,22.9984603277778,85.9314583333333,0,1.26512152777778,225.116655555556,11.3065256944444,455.144103477988,298.943357344633
2021-08-08,24.6019565166667,74.7302664796634,0,1.64988402777778,221.819890277778,12.9991388888889,455.265813878255,492.838160450387
2021-08-09,25.2546359444444,76.3716319444444,0,1.25949305555556,201.80781875,9.56814027777778,460.865091590815,381.019616525424
2021-08-10,26.08930685,80.8078318276581,1.27,1.49838680555556,195.250409722222,12.1886097222222,455.303740312711,474.966963932107
2021-08-11,25.5916815111111,88.6611180555556,2.032,1.79242291666667,176.010351388889,7.02294444444444,462.101683022002,293.314840169731
2021-08-12,25.6736474111111,84.8070118137596,7.62,1.89746736111111,168.900374305556,7.97312222222222,465.289746759203,337.819475282486
2021-08-13,25.4573263888889,82.9029583333333,2.54,1.96355,186.497157638889,8.57207430555555,468.039790934596,347.453511805556
2021-08-14,25.7302613722222,80.3898524244554,3.81,2.29958333333333,208.958606944444,12.9175625,466.266208242038,500.539283613445
2021-08-15,23.9229249111111,87.866461038961,53.848,1.19159583333333,200.406042361111,10.7987826388889,463.956597222222,316.514365734266
2021-08-16,22.9283062777778,97.1032509752926,9.144,1.03519097222222,198.33483125,8.17556180555555,458.004791666667,214.779481818182
2021-08-17,22.759678546471,98.50321453529,6.858,1.37636617749825,206.392442348008,5.81431167016073,452.778437450049,177.945673426573
2021-08-18,25.0363263888889,86.7184513888889,9.906,1.99396180555556,177.396425,8.55906736111111,463.356180555556,299.995216235129
2021-08-19,24.8167222222222,83.9301388888889,21.336,1.92582013888889,148.694389583333,10.0431013888889,458.687824042833,382.902255555556
2021-08-20,22.7404881944444,93.2685927029039,0.508,2.22135902777778,262.127176388889,7.90944791666667,455.571670852083,288.867851929825
2021-08-21,22.8244109444444,90.9388251748252,0,1.61827638888889,256.560059722222,10.6250861111111,457.096019735373,361.384302309307
2021-08-22,24.1851093166667,82.0250106007067,0,1.91345277777778,272.93315,12.9310118055556,462.585821182633,489.705098739496
2021-08-23,24.9731725277778,83.8138980617373,0,2.40711111111111,278.681088194444,12.4732381944444,462.194459047827,472.738354748603
2021-08-24,25.86975,83.5049097222222,0,1.66828263888889,248.683189583333,11.1727284722222,464.257803884589,449.812357342657
2021-08-25,25.7383958333333,82.4886944444444,0,1.56838055555556,226.445175,11.1297381944444,463.77289096118,450.600351182197
2021-08-26,25.9824225444444,82.8694444444444,0,1.47278472222222,205.683621527778,11.8028895833333,468.763565058762,462.654592618384
2021-08-27,25.7005376333333,88.9938055555556,0.254,1.34139166666667,193.083293055556,7.32942152777778,467.040665167025,333.300643205575
2021-08-28,26.7762025555556,84.7084930555556,0,1.43722013888889,246.773861805556,10.4206548611111,471.68967075026,404.605324494068
2021-08-29,26.1574260166667,86.9786388888889,4.318,1.33601597222222,177.351313194444,12.5451965277778,468.47212716128,439.77864375
2021-08-30,25.4308037666667,87.1508183776023,0,1.88711180555556,198.532011805556,11.1494145833333,464.672377526282,429.731030619346
2021-08-31,24.5844306611111,92.5550625,12.954,1.18495069444444,221.510852777778,5.59725694444444,464.363284072459,188.266846421126
2021-09-01,22.4492152777778,91.3735069444444,23.368,2.71867152777778,197.922145833333,5.40084097222222,453.413548386989,134.060020152884
2021-09-02,19.1049027777778,71.9719027777778,0,2.95272638888889,279.311527777778,15.1835701388889,445.034131319033,467.85242877095
2021-09-03,18.1483194444444,79.5247083333333,0,1.63002569444444,243.390788888889,13.8409152777778,439.391427974386,460.23812491277
2021-09-04,21.1183850666667,81.6753263888889,0,1.16953333333333,187.481863194444,12.9976472222222,441.417336112263,439.157383008357
2021-09-05,23.9776792888889,81.23975,0,1.23931944444444,200.649895138889,8.65727638888889,451.198405145496,353.951585416667
2021-09-06,21.6222414666667,80.2759027777778,0.762,2.14278472222222,232.986860416667,12.2354020833333,442.462249663303,432.909552686671
2021-09-07,21.5550564722222,79.9215694444444,0,1.76919097222222,250.732529861111,11.8046125,451.398390849284,441.620557960894
2021-09-08,23.5812934944444,87.552106741573,0,1.27215416666667,202.606957638889,10.2372944444444,450.428353563611,358.440593859037
2021-09-09,21.7724481055556,72.8909027777778,0,2.64352152777778,234.444513888889,9.64353680555556,444.040330846841,237.404130313589
2021-09-10,19.1743534777778,68.9353194444444,0,2.55693125,253.318218055556,12.7556770833333,433.18369232541,423.061873259053
2021-09-11,18.8531319444444,83.6667847222222,0,1.46975972222222,234.602054861111,11.2286034722222,437.034151049508,383.738164345404
2021-09-12,23.6198847277778,73.9749027777778,0,2.08014722222222,155.5738625,10.6024784722222,448.275405641249,377.327275453278
2021-09-13,24.8865949444444,75.6808100558659,0,2.93788055555556,228.223981944444,9.85135694444445,451.02205346043,372.03076445993
2021-09-14,24.0531917555556,85.2919249823072,0,1.55160208333333,240.511071527778,10.7092798611111,452.56603652508,382.958045327755
2021-09-15,23.35651645,87.0875890985325,0,1.20652222222222,211.556758333333,6.58830277777778,449.729640576181,299.515654621265
2021-09-16,22.5456107055556,89.8674721448468,3.81,1.20235972222222,212.21425625,6.55358888888889,450.266946020968,220.350371069182
2021-09-17,22.152875,93.3534583333333,0,1.02284583333333,238.913680555556,6.03155694444444,445.185180430193,197.489399303136
2021-09-18,23.2568958333333,88.3983541666667,0,1.39278055555556,218.002052777778,7.06069305555556,443.47290562412,339.340518080668
2021-09-19,24.2722047555556,81.3491319444445,0,1.65697152777778,241.604752777778,9.53338194444444,454.783304061021,365.807549965059
2021-09-20,22.5385414944444,89.8836816326531,0.254,1.48834375,207.628522916667,7.37908333333333,447.018195268067,200.60154375
2021-09-21,20.0741041666667,99.3457638888889,39.878,1.32078541666667,224.153810416667,3.34733472222222,423.572646618753,59.8459680555556
2021-09-22,20.3860277777778,99.4890277777778,78.486,2.58783402777778,182.095386111111,4.48262222222222,430.289510162104,115.616093922652
2021-09-23,15.2250833333333,78.8098541666667,0,2.61704861111111,214.616774305556,12.4989513888889,404.892075607182,353.107758716876
2021-09-24,12.9325756944444,81.5101875,0,1.92710763888889,256.011420138889,12.5443736111111,401.93784255268,365.861212142359
2021-09-25,14.9372777777778,81.4856388888889,0,1.88719513888889,234.421243055556,10.2031493055556,420.253697003665,332.706794836008
2021-09-26,15.6654444444444,73.5697152777778,0,2.58798333333333,225.413193055556,11.9526652777778,416.119773905454,373.057190509421
2021-09-27,19.1580617388889,73.8820874471086,0,2.01584583333333,210.564991666667,10.2126527777778,425.697395661977,381.800187281621
2021-09-28,20.8086332666667,77.7442986111111,0,2.46606736111111,183.320670833333,7.96627430555556,431.32878389771,242.169692951849
2021-09-29,19.9686111111111,87.6489097222222,0,1.77440972222222,225.455866666667,10.2662611111111,425.21020497045,357.101491974878
2021-09-30,18.3199568888889,80.392,0,1.54507083333333,230.094988194444,9.89145416666667,421.757228425443,365.705868989547
2021-10-01,15.9467205666667,85.3293888888889,0,1.4836125,257.462065277778,10.6210458333333,413.485493472698,361.447028591353
2021-10-02,18.2252089388889,89.7864166666667,0,1.41494375,247.476304166667,7.58316319444444,412.286384943669,341.11673728223
2021-10-03,21.5042654833333,87.5600138888889,6.35,1.30578263888889,198.322234027778,6.47754583333333,429.552936822679,284.111996527778
2021-10-04,21.0078402777778,91.7926736111111,0,0.925590277777778,211.287140972222,8.12543333333333,432.741987867279,262.897212543554
2021-10-05,21.4522013888889,94.4457361111111,8.636,1.07979722222222,236.876830555556,7.51280833333333,435.694193972895,212.335787752262
